hhid,mobile_money,bank_account,vsla_account,sacco_account,online_bank_account,no_account,weight,district,hh_location,gender,age,hh_members,highest_grade_completed,mm_account_cancelled,prefer_cash,mm_trust,mm_account_telco_1,mm_account_telco_2,mm_account_telco_3,mm_account_telco_main,undrstd_terms_nd_cond,agent_trust,taken_mm_loan,ntwrk_unavailable_mm_txn,clear_about_txn_fees,txn_ever_failed,agent_ever_not_had_enough_cash,have_copy_of_terms_nd_cond,undrstd_hw_nd_whr_to_complain,had_issue_reslvd_after_complaint,understand_data_mm_providers_collect,been_victim_of_fraud
2089,NA,NA,NA,NA,NA,TRUE,260.82,District_C,Rural,female,19,6,primary 6,yes,yes,no,,,,,,,,no,yes,no,yes,,no,,no,no
2090,TRUE,NA,TRUE,NA,NA,NA,198.33,District_B,Rural,female,25,2,primary 3,no,yes,no,Company_A,,,,yes,no,,yes,yes,yes,no,no,yes,,yes,no
2091,TRUE,TRUE,TRUE,NA,NA,NA,687.39,District_C,Rural,male,64,2,secondary 5,no,no,no,Company_A,Company_B,,Company_A,yes,no,,yes,yes,no,yes,yes,yes,,yes,no
2092,TRUE,NA,TRUE,NA,NA,NA,180.51,District_A,Urban,female,37,5,primary 6,no,yes,no,Company_A,,,,no,no,,no,no,no,no,no,yes,,yes,no
2093,NA,NA,TRUE,NA,NA,NA,201.18,District_A,Rural,female,19,7,secondary 5,yes,yes,no,,,,,,,,yes,no,no,yes,no,yes,,no,no
2094,TRUE,NA,TRUE,NA,NA,NA,973.34,District_B,Rural,female,37,7,,no,yes,no,Company_A,,,,yes,,,yes,yes,no,yes,no,yes,,yes,no
2095,TRUE,NA,NA,NA,NA,NA,75.73,District_A,Urban,male,27,2,secondary 6,no,yes,no,Company_A,Company_B,,Company_B,yes,yes,no,yes,no,yes,yes,no,yes,yes,no,no
2096,NA,NA,NA,NA,NA,TRUE,184.71,District_A,Urban,female,83,4,,no,,,,,,,,,,,,,,,,,,
2097,NA,TRUE,NA,TRUE,NA,NA,262.55,District_B,Rural,male,33,5,primary 5,yes,yes,no,,,,,,,,yes,yes,yes,yes,no,yes,yes,no,no
2098,TRUE,NA,TRUE,NA,NA,NA,380.45,District_B,Rural,female,32,4,primary 5,no,yes,no,Company_A,Company_B,,Company_A,no,,,no,no,no,yes,no,no,,no,yes
2099,TRUE,TRUE,TRUE,TRUE,NA,NA,152.92,District_C,Rural,female,47,5,university,no,yes,no,Company_A,Company_B,,Company_A,yes,no,,yes,yes,no,no,no,yes,,no,yes
2100,NA,NA,TRUE,NA,NA,NA,198.41,District_B,Rural,female,28,4,primary 2,no,yes,,,,,,,,,,,,,,,,,
2101,TRUE,TRUE,NA,NA,NA,NA,283.23,District_A,Urban,female,30,2,primary 4,no,yes,no,Company_A,Company_B,,Company_A,yes,no,no,yes,yes,yes,yes,no,yes,,no,no
2102,TRUE,TRUE,NA,NA,NA,NA,296.21,District_A,Rural,female,44,5,primary 6,no,yes,no,Company_B,,,,no,no,no,no,no,no,no,no,yes,,no,no
2103,NA,NA,NA,NA,NA,TRUE,"1,177.47",District_B,Rural,female,25,4,secondary 6,no,yes,no,,,,,,,,,,,,,,,,
2104,TRUE,NA,TRUE,TRUE,NA,NA,211.14,District_B,Rural,male,28,4,primary 3,no,yes,no,Company_A,Company_C,,Company_A,yes,,,yes,yes,no,yes,no,yes,,yes,no
2105,TRUE,NA,NA,NA,NA,NA,525.93,District_A,Rural,male,42,5,secondary 2,no,,no,Company_A,Company_B,,Company_A,yes,no,no,no,yes,no,yes,no,yes,yes,no,no
2106,NA,NA,NA,TRUE,NA,NA,590.85,District_C,Rural,female,54,1,primary 2,no,yes,no,,,,,,,,,,,,,,,,
2107,TRUE,NA,TRUE,TRUE,NA,NA,172.02,District_C,Rural,male,27,3,secondary 6,no,yes,no,Company_B,Company_C,,Company_C,yes,no,,yes,yes,no,no,no,yes,,yes,no
2108,TRUE,NA,TRUE,NA,NA,NA,151.52,District_C,Rural,female,62,1,primary 6,no,yes,no,Company_B,,,,yes,,,no,yes,no,no,yes,yes,,yes,no
2109,NA,NA,TRUE,NA,NA,NA,321.05,District_C,Rural,male,49,9,primary 6,yes,yes,no,,,,,,,,no,yes,no,no,no,no,,no,no
2110,TRUE,TRUE,TRUE,TRUE,NA,NA,391.6,District_B,Rural,male,54,5,university,no,yes,no,Company_A,,,,no,no,,yes,no,yes,yes,no,no,,no,no
2111,TRUE,NA,TRUE,TRUE,NA,NA,363.27,District_B,Rural,female,25,3,secondary 6,no,yes,yes,Company_A,Company_B,Company_C,Company_A,yes,no,,yes,yes,yes,yes,no,yes,,no,no
2112,TRUE,NA,NA,NA,NA,NA,566.06,District_A,Urban,female,20,6,primary 5,no,yes,no,Company_A,Company_B,,Company_B,no,no,,no,yes,no,no,no,yes,,no,no
2113,TRUE,NA,TRUE,NA,NA,NA,42.78,District_A,Rural,female,48,2,,no,yes,no,Company_A,,,,yes,,,no,no,no,no,no,yes,,no,no
2114,TRUE,TRUE,TRUE,NA,NA,NA,641.63,District_A,Urban,male,25,3,secondary 3,no,yes,no,Company_A,Company_B,,Company_B,yes,no,,yes,yes,no,no,no,yes,no,no,no
2115,NA,NA,TRUE,NA,NA,NA,137.84,District_A,Rural,male,30,2,,no,yes,no,,,,,,,,,,,,,,,,
2116,TRUE,NA,NA,TRUE,NA,NA,175.72,District_B,Rural,male,28,4,primary 6,no,yes,no,Company_A,,,,yes,,,no,yes,no,no,no,yes,,no,no
2117,TRUE,NA,TRUE,NA,NA,NA,499.23,District_C,Rural,female,30,5,primary 6,no,yes,no,Company_A,Company_B,,Company_B,no,,,no,yes,no,yes,no,no,,yes,no
2118,TRUE,NA,TRUE,TRUE,NA,NA,290.64,District_C,Rural,male,33,4,primary 5,no,,no,Company_B,,,,yes,,,yes,yes,no,yes,no,yes,yes,yes,no
2119,NA,TRUE,NA,NA,NA,NA,212.46,District_A,Urban,female,75,7,secondary 1,no,yes,no,,,,,,,,,,,,,,,,
2120,TRUE,NA,TRUE,NA,NA,NA,"1,056.53",District_B,Rural,male,30,5,primary 6,no,yes,no,Company_A,,,,yes,no,,yes,yes,no,yes,no,no,,no,no
2121,TRUE,NA,TRUE,NA,NA,NA,317.9,District_C,Urban,male,19,2,primary 5,no,yes,no,Company_B,Company_C,,Company_B,yes,no,,no,yes,no,yes,no,yes,yes,no,no
2122,TRUE,NA,NA,NA,NA,NA,587.4,District_B,Rural,female,23,9,secondary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,,,no,no,no,no,no,no,,no,no
2123,NA,NA,TRUE,NA,NA,NA,"1,655.77",District_B,Rural,female,26,3,primary 6,yes,yes,no,,,,,,,,no,yes,no,no,no,yes,no,no,no
2124,NA,NA,NA,NA,NA,TRUE,397.91,District_A,Rural,male,19,7,secondary 3,yes,yes,no,,,,,,no,,no,no,no,yes,no,yes,,no,no
2125,NA,NA,NA,NA,NA,TRUE,90.26,District_A,Urban,female,23,2,primary 6,yes,yes,no,,,,,,no,,yes,yes,no,yes,no,yes,,no,no
2126,TRUE,NA,NA,TRUE,NA,NA,151.47,District_A,Urban,female,57,2,primary 6,no,yes,yes,Company_A,,,,,,,no,no,no,no,no,yes,yes,no,no
2127,TRUE,NA,TRUE,NA,NA,NA,671.23,District_B,Rural,female,43,13,primary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,no,,yes,yes,no,no,no,yes,,no,no
2128,TRUE,NA,TRUE,NA,NA,NA,217.66,District_B,Rural,male,34,4,primary 2,no,yes,yes,Company_A,,,,yes,,,yes,yes,yes,yes,no,yes,,yes,yes
2129,TRUE,TRUE,TRUE,NA,NA,NA,625.85,District_A,Urban,female,28,4,secondary 6,no,no,no,Company_A,,,,yes,yes,no,yes,no,yes,yes,no,yes,no,no,yes
2130,TRUE,NA,NA,TRUE,NA,NA,455.25,District_B,Rural,female,32,5,primary 6,no,yes,yes,Company_A,,,,yes,no,,yes,yes,no,no,yes,yes,yes,no,no
2131,TRUE,NA,NA,NA,NA,NA,132.64,District_A,Rural,female,26,1,primary 5,no,yes,no,Company_A,Company_B,,Company_A,yes,no,no,yes,no,no,yes,no,yes,,yes,yes
2132,NA,NA,NA,NA,NA,TRUE,"1,853.95",District_B,Rural,female,32,3,primary 6,yes,yes,no,,,,,,,,no,yes,yes,no,,yes,,no,no
2133,TRUE,NA,NA,TRUE,NA,NA,133.37,District_A,Rural,female,35,3,primary 4,no,yes,no,Company_B,,,,,no,,no,yes,no,yes,no,yes,,no,no
2134,TRUE,NA,NA,TRUE,NA,NA,203.07,District_B,Rural,female,24,3,primary 5,no,yes,no,Company_B,,,,yes,no,no,yes,yes,no,no,no,yes,,no,no
2135,TRUE,NA,TRUE,NA,NA,NA,799.9,District_C,Rural,female,19,6,primary 6,no,yes,no,Company_B,,,,no,no,,no,no,no,yes,no,yes,,no,no
2136,TRUE,TRUE,TRUE,TRUE,NA,NA,185.89,District_B,Rural,female,33,6,university,no,yes,no,Company_A,Company_B,Company_C,Company_A,yes,no,,yes,no,yes,yes,no,no,,no,no
2137,TRUE,TRUE,TRUE,TRUE,NA,NA,356.25,District_C,Rural,male,24,5,tvet,no,yes,no,Company_A,Company_B,,Company_A,yes,no,yes,yes,yes,yes,yes,no,yes,,no,no
2138,TRUE,NA,NA,NA,NA,NA,278.16,District_C,Rural,male,28,3,secondary 3,no,yes,no,Company_B,,,,yes,,,yes,yes,no,no,no,yes,yes,no,no
2139,TRUE,TRUE,TRUE,NA,NA,NA,410.19,District_B,Rural,male,30,2,secondary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,no,,yes,no,no,yes,no,no,,no,no
2140,NA,NA,TRUE,NA,NA,NA,692.99,District_C,Rural,female,55,3,primary 1,no,yes,,,,,,,,,,,,,,,,,
2141,TRUE,TRUE,NA,TRUE,NA,NA,91.96,District_A,Rural,male,41,5,primary 4,no,yes,no,Company_A,Company_B,,Company_A,yes,no,no,no,yes,no,yes,no,yes,,no,no
2142,TRUE,NA,TRUE,TRUE,NA,NA,164.57,District_C,Rural,female,24,3,secondary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,yes,,yes,yes,yes,yes,no,yes,,no,yes
2143,NA,NA,TRUE,TRUE,NA,NA,137.84,District_A,Rural,male,36,7,primary 4,no,yes,no,,,,,,,,,no,no,,yes,,,,no
2144,TRUE,NA,TRUE,TRUE,NA,NA,695.36,District_C,Rural,female,21,7,secondary 5,no,yes,no,Company_B,,,,yes,no,,no,yes,no,no,no,yes,,yes,no
2145,NA,NA,NA,NA,NA,TRUE,478.85,District_C,Rural,female,25,3,primary 5,yes,yes,no,,,,,,,,,,,,,,,,
2146,TRUE,NA,NA,NA,NA,NA,179.47,District_C,Rural,male,32,3,primary 5,no,yes,no,Company_B,,,,yes,no,,no,yes,no,yes,no,yes,yes,yes,no
2147,TRUE,TRUE,NA,TRUE,NA,NA,592.42,District_A,Rural,male,32,7,primary 5,no,yes,yes,Company_A,Company_B,,Company_B,no,,,yes,yes,yes,yes,no,yes,,no,no
2148,TRUE,NA,TRUE,TRUE,NA,NA,194.07,District_B,Rural,male,52,5,primary 1,no,yes,no,Company_B,,,,yes,no,no,yes,yes,no,no,no,no,,no,no
2149,TRUE,NA,TRUE,TRUE,NA,NA,185.89,District_B,Rural,female,32,5,primary 6,no,yes,no,Company_A,,,,yes,no,,yes,yes,yes,yes,no,no,,yes,no
2150,TRUE,NA,TRUE,NA,NA,NA,202.82,District_C,Rural,female,35,6,primary 2,no,yes,no,Company_B,,,,yes,no,,yes,no,no,yes,no,yes,yes,no,no
2151,TRUE,NA,NA,NA,NA,NA,592.42,District_A,Rural,female,24,3,secondary 1,no,yes,,Company_B,,,,,yes,,yes,no,no,no,no,yes,yes,no,no
2152,TRUE,TRUE,TRUE,TRUE,NA,NA,211.79,District_C,Rural,male,27,2,secondary 3,no,yes,no,Company_A,Company_B,,Company_B,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no
2153,TRUE,NA,TRUE,TRUE,NA,NA,264.94,District_A,Rural,male,35,4,secondary 4,no,yes,no,Company_A,Company_B,,Company_A,no,no,,yes,yes,yes,yes,no,yes,,yes,no
2154,NA,NA,TRUE,TRUE,NA,NA,239.87,District_B,Rural,female,56,4,,yes,yes,no,,,,,,,,no,yes,no,no,no,yes,,no,no
2155,TRUE,NA,NA,NA,NA,NA,270.93,District_C,Urban,male,22,6,secondary 6,no,yes,no,Company_B,,,,no,yes,,no,no,no,yes,no,yes,,no,yes
2156,TRUE,NA,NA,NA,NA,NA,52.02,District_A,Urban,female,44,5,primary 6,no,yes,no,Company_A,Company_B,,Company_A,no,no,no,yes,yes,no,no,no,yes,,no,no
2157,TRUE,NA,TRUE,TRUE,NA,NA,463.9,District_B,Rural,male,60,3,primary 4,no,yes,no,Company_A,Company_B,,Company_B,yes,no,,no,yes,no,no,no,yes,,yes,no
2158,TRUE,NA,TRUE,NA,NA,NA,"1,549.63",District_B,Rural,male,20,9,secondary 1,no,yes,no,Company_A,Company_B,Company_C,Company_A,yes,,,yes,no,no,yes,no,yes,,yes,no
2159,TRUE,TRUE,TRUE,TRUE,NA,NA,211.14,District_B,Rural,male,31,5,primary 4,no,yes,no,Company_A,Company_C,,Company_A,yes,yes,,yes,yes,no,yes,no,yes,yes,yes,no
2160,TRUE,NA,TRUE,NA,NA,NA,"1,227.16",District_A,Rural,female,30,5,primary 4,no,yes,yes,Company_B,,,,yes,yes,,no,no,no,no,no,yes,,no,no
2161,TRUE,NA,TRUE,NA,NA,NA,176.25,District_B,Rural,male,35,4,secondary 1,no,yes,no,Company_A,Company_B,,Company_A,yes,,,no,yes,no,no,no,yes,,no,no
2162,NA,NA,NA,TRUE,NA,NA,"1,525.98",District_C,Rural,male,19,4,secondary 1,no,yes,no,,,,,,,,,,,,,,,,
2163,TRUE,TRUE,NA,TRUE,NA,NA,165.7,District_C,Rural,male,29,3,secondary 1,no,yes,no,Company_A,Company_B,,Company_B,yes,no,no,yes,yes,no,yes,no,yes,,no,no
2164,TRUE,NA,TRUE,NA,NA,NA,130.55,District_A,Rural,female,37,3,primary 6,no,no,no,Company_B,,,,no,no,,no,no,no,no,no,no,,no,no
2165,NA,TRUE,TRUE,TRUE,NA,NA,"1,191.01",District_C,Rural,female,37,4,primary 6,no,yes,no,,,,,,,,,,,,,,,,
2166,TRUE,TRUE,NA,TRUE,NA,NA,250.34,District_A,Urban,male,40,7,primary 6,no,yes,no,Company_A,,,,yes,no,,yes,yes,yes,no,no,yes,,no,no
2167,NA,NA,NA,NA,NA,TRUE,797.03,District_B,Rural,female,26,6,primary 3,yes,yes,no,,,,,,,,no,yes,no,no,no,no,,no,no
2168,NA,NA,TRUE,NA,NA,NA,125.17,District_A,Urban,female,50,3,primary 6,yes,yes,no,,,,,,no,,yes,yes,no,yes,no,yes,,no,no
2169,NA,NA,TRUE,NA,NA,NA,396.65,District_B,Rural,female,29,6,primary 4,yes,yes,no,,,,,,,,no,no,no,,,no,,no,no
2170,TRUE,NA,TRUE,TRUE,NA,NA,219.81,District_B,Rural,male,33,6,primary 3,no,yes,no,Company_A,Company_B,,Company_A,no,yes,no,no,yes,no,yes,no,no,,no,no
2171,TRUE,NA,NA,NA,NA,NA,783.2,District_B,Rural,female,28,3,secondary 6,no,yes,no,Company_A,Company_B,,Company_A,no,yes,no,no,yes,no,no,no,yes,yes,no,no
2172,TRUE,NA,TRUE,NA,NA,NA,346.42,District_B,Rural,female,37,3,primary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,no,,yes,yes,yes,yes,no,yes,,no,no
2173,TRUE,NA,NA,TRUE,NA,NA,188.69,District_A,Urban,male,22,1,secondary 2,no,yes,no,Company_A,Company_B,,Company_B,yes,,,yes,yes,no,yes,no,yes,yes,no,no
2174,NA,NA,TRUE,NA,NA,NA,"1,625.38",District_C,Rural,female,52,7,primary 2,yes,yes,no,,,,,,,,yes,yes,yes,no,no,yes,yes,no,no
2175,TRUE,NA,TRUE,TRUE,NA,NA,219.4,District_B,Rural,female,36,7,primary 1,no,yes,no,Company_A,,,,,,,no,no,no,no,no,no,,no,no
2176,TRUE,NA,TRUE,TRUE,NA,NA,112.18,District_B,Rural,female,19,1,primary 5,no,yes,no,Company_C,,,,yes,,,no,no,no,no,no,yes,,yes,no
2177,NA,NA,TRUE,NA,NA,NA,211.14,District_B,Rural,male,26,4,primary 3,no,yes,no,,,,,,,,,,,,,,,,
2178,TRUE,NA,TRUE,NA,NA,NA,270.57,District_A,Urban,male,21,6,secondary 5,no,yes,no,Company_B,,,,no,yes,,no,yes,yes,no,no,no,no,no,no
2179,TRUE,NA,TRUE,NA,NA,NA,138.61,District_C,Rural,female,30,5,primary 4,no,yes,no,Company_B,,,,yes,no,,no,yes,no,yes,no,no,,no,no
2180,TRUE,TRUE,TRUE,NA,NA,NA,176.25,District_B,Rural,female,37,4,primary 5,no,yes,no,Company_A,Company_B,,Company_A,yes,no,,yes,yes,no,yes,no,no,,yes,no
2181,TRUE,NA,NA,NA,NA,NA,"1,018.96",District_A,Urban,male,29,6,secondary 3,no,yes,no,Company_A,Company_B,,Company_A,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no
2182,NA,NA,NA,NA,NA,TRUE,266.47,District_A,Urban,female,37,4,,no,yes,,,,,,,,,,,,,,,,,
2183,TRUE,NA,TRUE,TRUE,NA,NA,196.98,District_B,Rural,female,20,3,primary 6,no,yes,no,Company_B,,,,yes,no,no,yes,yes,no,yes,no,yes,,yes,no
2184,TRUE,NA,TRUE,TRUE,NA,NA,151.52,District_C,Rural,female,51,3,tvet,no,yes,no,Company_B,,,,yes,no,,no,yes,no,yes,no,yes,no,no,yes
2185,TRUE,NA,TRUE,NA,NA,NA,317.59,District_B,Rural,male,33,5,,no,yes,no,Company_A,Company_B,,Company_B,yes,no,,no,yes,no,yes,no,yes,yes,no,no
2186,TRUE,NA,TRUE,NA,NA,NA,281.28,District_C,Rural,female,21,4,primary 5,no,yes,no,Company_B,,,,yes,,,no,yes,no,no,no,yes,,yes,no
2187,NA,NA,TRUE,TRUE,NA,NA,"1,139.84",District_C,Rural,male,60,5,primary 2,yes,yes,no,,,,,,,,no,yes,no,no,no,yes,,no,no
2188,NA,NA,NA,NA,NA,TRUE,986.49,District_B,Rural,female,31,4,primary 6,no,yes,no,,,,,,,,,,,,,,,,
2189,NA,NA,NA,TRUE,NA,NA,291.69,District_B,Rural,female,36,7,,yes,yes,,,,,,,,,no,no,no,yes,no,no,,no,no
2190,NA,NA,TRUE,TRUE,NA,NA,203.07,District_B,Rural,female,61,3,primary 5,yes,yes,no,,,,,,no,,no,no,no,no,no,no,,no,no
2191,TRUE,TRUE,TRUE,TRUE,NA,NA,233.16,District_A,Rural,male,31,4,primary 6,no,yes,no,Company_A,,,,yes,no,,no,yes,no,yes,no,no,,no,no
2192,TRUE,NA,TRUE,TRUE,NA,NA,443.21,District_B,Rural,female,41,8,primary 6,no,yes,yes,Company_A,,,,no,no,no,yes,yes,yes,no,no,yes,,no,no
2193,TRUE,NA,NA,NA,NA,NA,141.26,District_B,Rural,female,23,4,primary 1,no,yes,no,Company_A,,,,yes,,,no,yes,no,no,no,yes,,no,no
2194,TRUE,NA,NA,NA,NA,NA,418.37,District_C,Rural,male,23,3,primary 6,no,yes,no,Company_B,,,,yes,no,,yes,yes,no,no,no,yes,,no,no
2195,NA,NA,NA,NA,NA,TRUE,"1,030.25",District_C,Rural,male,65,4,primary 4,no,yes,,,,,,,,,,,,,,,,,
2196,TRUE,NA,TRUE,TRUE,NA,NA,490.48,District_C,Rural,female,39,4,primary 6,no,yes,no,Company_B,,,,no,,,no,no,no,no,no,no,,no,no
2197,TRUE,TRUE,NA,NA,NA,NA,324.57,District_A,Urban,male,35,7,primary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,no,,yes,yes,yes,yes,no,yes,,yes,no
2198,TRUE,NA,NA,NA,NA,NA,135.28,District_A,Urban,male,20,2,primary 6,no,yes,no,Company_A,Company_B,,Company_B,yes,no,no,no,yes,no,yes,no,yes,,no,no
2199,NA,NA,TRUE,TRUE,NA,NA,658.71,District_B,Rural,male,60,4,primary 4,yes,yes,no,,,,,,,,no,yes,no,no,no,yes,,yes,no
2200,TRUE,TRUE,TRUE,NA,NA,NA,305.84,District_C,Rural,male,23,2,primary 4,no,yes,no,Company_B,Company_C,,Company_B,yes,no,,yes,yes,no,yes,no,yes,,no,no
2201,TRUE,NA,TRUE,TRUE,NA,NA,406.14,District_B,Rural,male,38,7,primary 3,no,yes,no,Company_A,Company_B,,Company_B,yes,no,,yes,no,no,yes,no,yes,yes,yes,no
2202,TRUE,NA,TRUE,NA,NA,NA,172.02,District_C,Rural,male,35,4,primary 6,no,yes,no,Company_B,,,,yes,,,no,yes,no,no,no,yes,,no,no
2203,NA,NA,NA,NA,NA,TRUE,103.27,District_C,Rural,female,18,7,primary 6,no,yes,,,,,,,,,,,,,,,,,
2204,NA,NA,TRUE,NA,NA,NA,495.77,District_C,Rural,female,58,6,primary 6,no,yes,no,,,,,,,,,,,,,,,,
2205,TRUE,TRUE,TRUE,TRUE,NA,NA,666.83,District_A,Rural,female,23,7,secondary 6,no,yes,no,Company_A,Company_B,,Company_A,no,no,no,yes,yes,yes,no,yes,yes,yes,no,yes
